UE_id,From_Address,Sequence num,Parket size[byte],Sent time[s],Dest IP,Packet Total
9999,02-07-00:00:00:00:01:c0:00,1032,1024,71.4572,02-07-ac:10:00:02:09:00:00,4041
9999,02-07-00:00:00:00:01:c0:00,1019,1024,71.4663,02-07-ac:10:00:02:09:00:00,4042
9999,02-07-00:00:00:00:01:c0:00,517,1024,71.4692,02-07-ac:10:00:02:09:00:00,4043
9999,02-07-00:00:00:00:01:c0:00,1033,1024,71.4972,02-07-ac:10:00:02:09:00:00,4044
9999,02-07-00:00:00:00:01:c0:00,1020,1024,71.5063,02-07-ac:10:00:02:09:00:00,4045
9999,02-07-00:00:00:00:01:c0:00,515,1024,71.5149,02-07-ac:10:00:02:09:00:00,4046
9999,02-07-00:00:00:00:01:c0:00,520,1024,71.5274,02-07-ac:10:00:02:09:00:00,4047
9999,02-07-00:00:00:00:01:c0:00,1034,1024,71.5372,02-07-ac:10:00:02:09:00:00,4048
9999,02-07-00:00:00:00:01:c0:00,1021,1024,71.5463,02-07-ac:10:00:02:09:00:00,4049
9999,02-07-00:00:00:00:01:c0:00,518,1024,71.5492,02-07-ac:10:00:02:09:00:00,4050
9999,02-07-00:00:00:00:01:c0:00,1035,1024,71.5772,02-07-ac:10:00:02:09:00:00,4051
9999,02-07-00:00:00:00:01:c0:00,1022,1024,71.5863,02-07-ac:10:00:02:09:00:00,4052
9999,02-07-00:00:00:00:01:c0:00,516,1024,71.5949,02-07-ac:10:00:02:09:00:00,4053
9999,02-07-00:00:00:00:01:c0:00,521,1024,71.6074,02-07-ac:10:00:02:09:00:00,4054
9999,02-07-00:00:00:00:01:c0:00,1036,1024,71.6172,02-07-ac:10:00:02:09:00:00,4055
9999,02-07-00:00:00:00:01:c0:00,1023,1024,71.6263,02-07-ac:10:00:02:09:00:00,4056
9999,02-07-00:00:00:00:01:c0:00,519,1024,71.6292,02-07-ac:10:00:02:09:00:00,4057
9999,02-07-00:00:00:00:01:c0:00,1037,1024,71.6572,02-07-ac:10:00:02:09:00:00,4058
9999,02-07-00:00:00:00:01:c0:00,1024,1024,71.6663,02-07-ac:10:00:02:09:00:00,4059
9999,02-07-00:00:00:00:01:c0:00,517,1024,71.6749,02-07-ac:10:00:02:09:00:00,4060
9999,02-07-00:00:00:00:01:c0:00,522,1024,71.6874,02-07-ac:10:00:02:09:00:00,4061
9999,02-07-00:00:00:00:01:c0:00,1038,1024,71.6972,02-07-ac:10:00:02:09:00:00,4062
9999,02-07-00:00:00:00:01:c0:00,55,1024,71.7029,02-07-ac:10:00:02:09:00:00,4063
9999,02-07-00:00:00:00:01:c0:00,1025,1024,71.7063,02-07-ac:10:00:02:09:00:00,4064
9999,02-07-00:00:00:00:01:c0:00,520,1024,71.7092,02-07-ac:10:00:02:09:00:00,4065
9999,02-07-00:00:00:00:01:c0:00,55,1024,71.7141,02-07-ac:10:00:02:09:00:00,4066
9999,02-07-00:00:00:00:01:c0:00,1039,1024,71.7372,02-07-ac:10:00:02:09:00:00,4067
9999,02-07-00:00:00:00:01:c0:00,1026,1024,71.7463,02-07-ac:10:00:02:09:00:00,4068
9999,02-07-00:00:00:00:01:c0:00,518,1024,71.7549,02-07-ac:10:00:02:09:00:00,4069
9999,02-07-00:00:00:00:01:c0:00,523,1024,71.7674,02-07-ac:10:00:02:09:00:00,4070
9999,02-07-00:00:00:00:01:c0:00,1040,1024,71.7772,02-07-ac:10:00:02:09:00:00,4071
9999,02-07-00:00:00:00:01:c0:00,56,1024,71.7824,02-07-ac:10:00:02:09:00:00,4072
9999,02-07-00:00:00:00:01:c0:00,1027,1024,71.7863,02-07-ac:10:00:02:09:00:00,4073
9999,02-07-00:00:00:00:01:c0:00,521,1024,71.7892,02-07-ac:10:00:02:09:00:00,4074
9999,02-07-00:00:00:00:01:c0:00,1041,1024,71.8172,02-07-ac:10:00:02:09:00:00,4075
9999,02-07-00:00:00:00:01:c0:00,1028,1024,71.8263,02-07-ac:10:00:02:09:00:00,4076
9999,02-07-00:00:00:00:01:c0:00,519,1024,71.8349,02-07-ac:10:00:02:09:00:00,4077
9999,02-07-00:00:00:00:01:c0:00,524,1024,71.8474,02-07-ac:10:00:02:09:00:00,4078
9999,02-07-00:00:00:00:01:c0:00,1042,1024,71.8572,02-07-ac:10:00:02:09:00:00,4079
9999,02-07-00:00:00:00:01:c0:00,56,1024,71.8603,02-07-ac:10:00:02:09:00:00,4080
9999,02-07-00:00:00:00:01:c0:00,1029,1024,71.8663,02-07-ac:10:00:02:09:00:00,4081
9999,02-07-00:00:00:00:01:c0:00,522,1024,71.8692,02-07-ac:10:00:02:09:00:00,4082
9999,02-07-00:00:00:00:01:c0:00,1043,1024,71.8972,02-07-ac:10:00:02:09:00:00,4083
9999,02-07-00:00:00:00:01:c0:00,1030,1024,71.9063,02-07-ac:10:00:02:09:00:00,4084
9999,02-07-00:00:00:00:01:c0:00,520,1024,71.9149,02-07-ac:10:00:02:09:00:00,4085
9999,02-07-00:00:00:00:01:c0:00,525,1024,71.9274,02-07-ac:10:00:02:09:00:00,4086
9999,02-07-00:00:00:00:01:c0:00,1044,1024,71.9372,02-07-ac:10:00:02:09:00:00,4087
9999,02-07-00:00:00:00:01:c0:00,1031,1024,71.9463,02-07-ac:10:00:02:09:00:00,4088
9999,02-07-00:00:00:00:01:c0:00,523,1024,71.9492,02-07-ac:10:00:02:09:00:00,4089
9999,02-07-00:00:00:00:01:c0:00,1045,1024,71.9772,02-07-ac:10:00:02:09:00:00,4090
9999,02-07-00:00:00:00:01:c0:00,1032,1024,71.9863,02-07-ac:10:00:02:09:00:00,4091
9999,02-07-00:00:00:00:01:c0:00,521,1024,71.9949,02-07-ac:10:00:02:09:00:00,4092
9999,02-07-00:00:00:00:01:c0:00,526,1024,72.0074,02-07-ac:10:00:02:09:00:00,4093
9999,02-07-00:00:00:00:01:c0:00,1046,1024,72.0172,02-07-ac:10:00:02:09:00:00,4094
9999,02-07-00:00:00:00:01:c0:00,1033,1024,72.0263,02-07-ac:10:00:02:09:00:00,4095
9999,02-07-00:00:00:00:01:c0:00,524,1024,72.0292,02-07-ac:10:00:02:09:00:00,4096
9999,02-07-00:00:00:00:01:c0:00,1047,1024,72.0572,02-07-ac:10:00:02:09:00:00,4097
9999,02-07-00:00:00:00:01:c0:00,1034,1024,72.0663,02-07-ac:10:00:02:09:00:00,4098
9999,02-07-00:00:00:00:01:c0:00,522,1024,72.0749,02-07-ac:10:00:02:09:00:00,4099
9999,02-07-00:00:00:00:01:c0:00,527,1024,72.0874,02-07-ac:10:00:02:09:00:00,4100
9999,02-07-00:00:00:00:01:c0:00,1048,1024,72.0972,02-07-ac:10:00:02:09:00:00,4101
9999,02-07-00:00:00:00:01:c0:00,1035,1024,72.1063,02-07-ac:10:00:02:09:00:00,4102
9999,02-07-00:00:00:00:01:c0:00,525,1024,72.1092,02-07-ac:10:00:02:09:00:00,4103
9999,02-07-00:00:00:00:01:c0:00,1049,1024,72.1372,02-07-ac:10:00:02:09:00:00,4104
9999,02-07-00:00:00:00:01:c0:00,1036,1024,72.1463,02-07-ac:10:00:02:09:00:00,4105
9999,02-07-00:00:00:00:01:c0:00,523,1024,72.1549,02-07-ac:10:00:02:09:00:00,4106
9999,02-07-00:00:00:00:01:c0:00,528,1024,72.1674,02-07-ac:10:00:02:09:00:00,4107
9999,02-07-00:00:00:00:01:c0:00,1050,1024,72.1772,02-07-ac:10:00:02:09:00:00,4108
9999,02-07-00:00:00:00:01:c0:00,1037,1024,72.1863,02-07-ac:10:00:02:09:00:00,4109
9999,02-07-00:00:00:00:01:c0:00,526,1024,72.1892,02-07-ac:10:00:02:09:00:00,4110
9999,02-07-00:00:00:00:01:c0:00,1051,1024,72.2172,02-07-ac:10:00:02:09:00:00,4111
9999,02-07-00:00:00:00:01:c0:00,1038,1024,72.2263,02-07-ac:10:00:02:09:00:00,4112
9999,02-07-00:00:00:00:01:c0:00,524,1024,72.2349,02-07-ac:10:00:02:09:00:00,4113
9999,02-07-00:00:00:00:01:c0:00,25,1024,72.2435,02-07-ac:10:00:02:09:00:00,4114
9999,02-07-00:00:00:00:01:c0:00,529,1024,72.2474,02-07-ac:10:00:02:09:00:00,4115
9999,02-07-00:00:00:00:01:c0:00,1052,1024,72.2572,02-07-ac:10:00:02:09:00:00,4116
9999,02-07-00:00:00:00:01:c0:00,1039,1024,72.2663,02-07-ac:10:00:02:09:00:00,4117
9999,02-07-00:00:00:00:01:c0:00,527,1024,72.2692,02-07-ac:10:00:02:09:00:00,4118
9999,02-07-00:00:00:00:01:c0:00,1053,1024,72.2972,02-07-ac:10:00:02:09:00:00,4119
9999,02-07-00:00:00:00:01:c0:00,1040,1024,72.3063,02-07-ac:10:00:02:09:00:00,4120
9999,02-07-00:00:00:00:01:c0:00,525,1024,72.3149,02-07-ac:10:00:02:09:00:00,4121
9999,02-07-00:00:00:00:01:c0:00,530,1024,72.3274,02-07-ac:10:00:02:09:00:00,4122
9999,02-07-00:00:00:00:01:c0:00,1054,1024,72.3372,02-07-ac:10:00:02:09:00:00,4123
9999,02-07-00:00:00:00:01:c0:00,1041,1024,72.3463,02-07-ac:10:00:02:09:00:00,4124
9999,02-07-00:00:00:00:01:c0:00,528,1024,72.3492,02-07-ac:10:00:02:09:00:00,4125
9999,02-07-00:00:00:00:01:c0:00,1055,1024,72.3772,02-07-ac:10:00:02:09:00:00,4126
9999,02-07-00:00:00:00:01:c0:00,1042,1024,72.3863,02-07-ac:10:00:02:09:00:00,4127
9999,02-07-00:00:00:00:01:c0:00,526,1024,72.3949,02-07-ac:10:00:02:09:00:00,4128
9999,02-07-00:00:00:00:01:c0:00,531,1024,72.4074,02-07-ac:10:00:02:09:00:00,4129
9999,02-07-00:00:00:00:01:c0:00,1056,1024,72.4172,02-07-ac:10:00:02:09:00:00,4130
9999,02-07-00:00:00:00:01:c0:00,1043,1024,72.4263,02-07-ac:10:00:02:09:00:00,4131
9999,02-07-00:00:00:00:01:c0:00,529,1024,72.4292,02-07-ac:10:00:02:09:00:00,4132
9999,02-07-00:00:00:00:01:c0:00,1057,1024,72.4572,02-07-ac:10:00:02:09:00:00,4133
9999,02-07-00:00:00:00:01:c0:00,1044,1024,72.4663,02-07-ac:10:00:02:09:00:00,4134
9999,02-07-00:00:00:00:01:c0:00,527,1024,72.4749,02-07-ac:10:00:02:09:00:00,4135
9999,02-07-00:00:00:00:01:c0:00,25,1024,72.4773,02-07-ac:10:00:02:09:00:00,4136
9999,02-07-00:00:00:00:01:c0:00,532,1024,72.4874,02-07-ac:10:00:02:09:00:00,4137
9999,02-07-00:00:00:00:01:c0:00,1058,1024,72.4972,02-07-ac:10:00:02:09:00:00,4138
9999,02-07-00:00:00:00:01:c0:00,56,1024,72.5029,02-07-ac:10:00:02:09:00:00,4139
9999,02-07-00:00:00:00:01:c0:00,1045,1024,72.5063,02-07-ac:10:00:02:09:00:00,4140
9999,02-07-00:00:00:00:01:c0:00,530,1024,72.5092,02-07-ac:10:00:02:09:00:00,4141
9999,02-07-00:00:00:00:01:c0:00,56,1024,72.5141,02-07-ac:10:00:02:09:00:00,4142
9999,02-07-00:00:00:00:01:c0:00,1059,1024,72.5372,02-07-ac:10:00:02:09:00:00,4143
9999,02-07-00:00:00:00:01:c0:00,1046,1024,72.5463,02-07-ac:10:00:02:09:00:00,4144
9999,02-07-00:00:00:00:01:c0:00,528,1024,72.5549,02-07-ac:10:00:02:09:00:00,4145
9999,02-07-00:00:00:00:01:c0:00,533,1024,72.5674,02-07-ac:10:00:02:09:00:00,4146
9999,02-07-00:00:00:00:01:c0:00,1060,1024,72.5772,02-07-ac:10:00:02:09:00:00,4147
9999,02-07-00:00:00:00:01:c0:00,57,1024,72.5824,02-07-ac:10:00:02:09:00:00,4148
9999,02-07-00:00:00:00:01:c0:00,1047,1024,72.5863,02-07-ac:10:00:02:09:00:00,4149
9999,02-07-00:00:00:00:01:c0:00,531,1024,72.5892,02-07-ac:10:00:02:09:00:00,4150
9999,02-07-00:00:00:00:01:c0:00,25,1024,72.5899,02-07-ac:10:00:02:09:00:00,4151
9999,02-07-00:00:00:00:01:c0:00,1061,1024,72.6172,02-07-ac:10:00:02:09:00:00,4152
9999,02-07-00:00:00:00:01:c0:00,1048,1024,72.6263,02-07-ac:10:00:02:09:00:00,4153
9999,02-07-00:00:00:00:01:c0:00,529,1024,72.6349,02-07-ac:10:00:02:09:00:00,4154
9999,02-07-00:00:00:00:01:c0:00,534,1024,72.6474,02-07-ac:10:00:02:09:00:00,4155
9999,02-07-00:00:00:00:01:c0:00,1062,1024,72.6572,02-07-ac:10:00:02:09:00:00,4156
9999,02-07-00:00:00:00:01:c0:00,57,1024,72.6603,02-07-ac:10:00:02:09:00:00,4157
9999,02-07-00:00:00:00:01:c0:00,1049,1024,72.6663,02-07-ac:10:00:02:09:00:00,4158
9999,02-07-00:00:00:00:01:c0:00,532,1024,72.6692,02-07-ac:10:00:02:09:00:00,4159
9999,02-07-00:00:00:00:01:c0:00,1063,1024,72.6972,02-07-ac:10:00:02:09:00:00,4160
9999,02-07-00:00:00:00:01:c0:00,1050,1024,72.7063,02-07-ac:10:00:02:09:00:00,4161
9999,02-07-00:00:00:00:01:c0:00,530,1024,72.7149,02-07-ac:10:00:02:09:00:00,4162
9999,02-07-00:00:00:00:01:c0:00,535,1024,72.7274,02-07-ac:10:00:02:09:00:00,4163
9999,02-07-00:00:00:00:01:c0:00,1064,1024,72.7372,02-07-ac:10:00:02:09:00:00,4164
9999,02-07-00:00:00:00:01:c0:00,1051,1024,72.7463,02-07-ac:10:00:02:09:00:00,4165
9999,02-07-00:00:00:00:01:c0:00,533,1024,72.7492,02-07-ac:10:00:02:09:00:00,4166
9999,02-07-00:00:00:00:01:c0:00,1065,1024,72.7772,02-07-ac:10:00:02:09:00:00,4167
9999,02-07-00:00:00:00:01:c0:00,1052,1024,72.7863,02-07-ac:10:00:02:09:00:00,4168
9999,02-07-00:00:00:00:01:c0:00,531,1024,72.7949,02-07-ac:10:00:02:09:00:00,4169
9999,02-07-00:00:00:00:01:c0:00,536,1024,72.8074,02-07-ac:10:00:02:09:00:00,4170
9999,02-07-00:00:00:00:01:c0:00,1066,1024,72.8172,02-07-ac:10:00:02:09:00:00,4171
9999,02-07-00:00:00:00:01:c0:00,1053,1024,72.8263,02-07-ac:10:00:02:09:00:00,4172
9999,02-07-00:00:00:00:01:c0:00,534,1024,72.8292,02-07-ac:10:00:02:09:00:00,4173
9999,02-07-00:00:00:00:01:c0:00,1067,1024,72.8572,02-07-ac:10:00:02:09:00:00,4174
9999,02-07-00:00:00:00:01:c0:00,1054,1024,72.8663,02-07-ac:10:00:02:09:00:00,4175
9999,02-07-00:00:00:00:01:c0:00,532,1024,72.8749,02-07-ac:10:00:02:09:00:00,4176
9999,02-07-00:00:00:00:01:c0:00,25,1024,72.8851,02-07-ac:10:00:02:09:00:00,4177
9999,02-07-00:00:00:00:01:c0:00,537,1024,72.8874,02-07-ac:10:00:02:09:00:00,4178
9999,02-07-00:00:00:00:01:c0:00,1068,1024,72.8972,02-07-ac:10:00:02:09:00:00,4179
9999,02-07-00:00:00:00:01:c0:00,1055,1024,72.9063,02-07-ac:10:00:02:09:00:00,4180
9999,02-07-00:00:00:00:01:c0:00,535,1024,72.9092,02-07-ac:10:00:02:09:00:00,4181
9999,02-07-00:00:00:00:01:c0:00,1069,1024,72.9372,02-07-ac:10:00:02:09:00:00,4182
9999,02-07-00:00:00:00:01:c0:00,1056,1024,72.9463,02-07-ac:10:00:02:09:00:00,4183
9999,02-07-00:00:00:00:01:c0:00,533,1024,72.9549,02-07-ac:10:00:02:09:00:00,4184
9999,02-07-00:00:00:00:01:c0:00,538,1024,72.9674,02-07-ac:10:00:02:09:00:00,4185
9999,02-07-00:00:00:00:01:c0:00,1070,1024,72.9772,02-07-ac:10:00:02:09:00:00,4186
9999,02-07-00:00:00:00:01:c0:00,1057,1024,72.9863,02-07-ac:10:00:02:09:00:00,4187
9999,02-07-00:00:00:00:01:c0:00,25,1024,72.9874,02-07-ac:10:00:02:09:00:00,4188
9999,02-07-00:00:00:00:01:c0:00,536,1024,72.9892,02-07-ac:10:00:02:09:00:00,4189
9999,02-07-00:00:00:00:01:c0:00,1071,1024,73.0172,02-07-ac:10:00:02:09:00:00,4190
9999,02-07-00:00:00:00:01:c0:00,1058,1024,73.0263,02-07-ac:10:00:02:09:00:00,4191
9999,02-07-00:00:00:00:01:c0:00,534,1024,73.0349,02-07-ac:10:00:02:09:00:00,4192
9999,02-07-00:00:00:00:01:c0:00,539,1024,73.0474,02-07-ac:10:00:02:09:00:00,4193
9999,02-07-00:00:00:00:01:c0:00,1072,1024,73.0572,02-07-ac:10:00:02:09:00:00,4194
9999,02-07-00:00:00:00:01:c0:00,1059,1024,73.0663,02-07-ac:10:00:02:09:00:00,4195
9999,02-07-00:00:00:00:01:c0:00,537,1024,73.0692,02-07-ac:10:00:02:09:00:00,4196
9999,02-07-00:00:00:00:01:c0:00,1073,1024,73.0972,02-07-ac:10:00:02:09:00:00,4197
9999,02-07-00:00:00:00:01:c0:00,1060,1024,73.1063,02-07-ac:10:00:02:09:00:00,4198
9999,02-07-00:00:00:00:01:c0:00,535,1024,73.1149,02-07-ac:10:00:02:09:00:00,4199
9999,02-07-00:00:00:00:01:c0:00,540,1024,73.1274,02-07-ac:10:00:02:09:00:00,4200
9999,02-07-00:00:00:00:01:c0:00,1074,1024,73.1372,02-07-ac:10:00:02:09:00:00,4201
9999,02-07-00:00:00:00:01:c0:00,1061,1024,73.1463,02-07-ac:10:00:02:09:00:00,4202
9999,02-07-00:00:00:00:01:c0:00,538,1024,73.1492,02-07-ac:10:00:02:09:00:00,4203
9999,02-07-00:00:00:00:01:c0:00,1075,1024,73.1772,02-07-ac:10:00:02:09:00:00,4204
9999,02-07-00:00:00:00:01:c0:00,1062,1024,73.1863,02-07-ac:10:00:02:09:00:00,4205
9999,02-07-00:00:00:00:01:c0:00,536,1024,73.1949,02-07-ac:10:00:02:09:00:00,4206
9999,02-07-00:00:00:00:01:c0:00,541,1024,73.2074,02-07-ac:10:00:02:09:00:00,4207
9999,02-07-00:00:00:00:01:c0:00,1076,1024,73.2172,02-07-ac:10:00:02:09:00:00,4208
9999,02-07-00:00:00:00:01:c0:00,1063,1024,73.2263,02-07-ac:10:00:02:09:00:00,4209
9999,02-07-00:00:00:00:01:c0:00,539,1024,73.2292,02-07-ac:10:00:02:09:00:00,4210
9999,02-07-00:00:00:00:01:c0:00,1077,1024,73.2572,02-07-ac:10:00:02:09:00:00,4211
9999,02-07-00:00:00:00:01:c0:00,1064,1024,73.2663,02-07-ac:10:00:02:09:00:00,4212
9999,02-07-00:00:00:00:01:c0:00,537,1024,73.2749,02-07-ac:10:00:02:09:00:00,4213
9999,02-07-00:00:00:00:01:c0:00,542,1024,73.2874,02-07-ac:10:00:02:09:00:00,4214
9999,02-07-00:00:00:00:01:c0:00,1078,1024,73.2972,02-07-ac:10:00:02:09:00:00,4215
9999,02-07-00:00:00:00:01:c0:00,57,1024,73.3029,02-07-ac:10:00:02:09:00:00,4216
9999,02-07-00:00:00:00:01:c0:00,1065,1024,73.3063,02-07-ac:10:00:02:09:00:00,4217
9999,02-07-00:00:00:00:01:c0:00,540,1024,73.3092,02-07-ac:10:00:02:09:00:00,4218
9999,02-07-00:00:00:00:01:c0:00,57,1024,73.3141,02-07-ac:10:00:02:09:00:00,4219
9999,02-07-00:00:00:00:01:c0:00,1079,1024,73.3372,02-07-ac:10:00:02:09:00:00,4220
9999,02-07-00:00:00:00:01:c0:00,1066,1024,73.3463,02-07-ac:10:00:02:09:00:00,4221
9999,02-07-00:00:00:00:01:c0:00,538,1024,73.3549,02-07-ac:10:00:02:09:00:00,4222
9999,02-07-00:00:00:00:01:c0:00,543,1024,73.3674,02-07-ac:10:00:02:09:00:00,4223
9999,02-07-00:00:00:00:01:c0:00,1080,1024,73.3772,02-07-ac:10:00:02:09:00:00,4224
9999,02-07-00:00:00:00:01:c0:00,58,1024,73.3824,02-07-ac:10:00:02:09:00:00,4225
9999,02-07-00:00:00:00:01:c0:00,1067,1024,73.3863,02-07-ac:10:00:02:09:00:00,4226
9999,02-07-00:00:00:00:01:c0:00,541,1024,73.3892,02-07-ac:10:00:02:09:00:00,4227
9999,02-07-00:00:00:00:01:c0:00,1081,1024,73.4172,02-07-ac:10:00:02:09:00:00,4228
9999,02-07-00:00:00:00:01:c0:00,1068,1024,73.4263,02-07-ac:10:00:02:09:00:00,4229
9999,02-07-00:00:00:00:01:c0:00,539,1024,73.4349,02-07-ac:10:00:02:09:00:00,4230
9999,02-07-00:00:00:00:01:c0:00,544,1024,73.4474,02-07-ac:10:00:02:09:00:00,4231
9999,02-07-00:00:00:00:01:c0:00,1082,1024,73.4572,02-07-ac:10:00:02:09:00:00,4232
9999,02-07-00:00:00:00:01:c0:00,58,1024,73.4603,02-07-ac:10:00:02:09:00:00,4233
9999,02-07-00:00:00:00:01:c0:00,1069,1024,73.4663,02-07-ac:10:00:02:09:00:00,4234
9999,02-07-00:00:00:00:01:c0:00,542,1024,73.4692,02-07-ac:10:00:02:09:00:00,4235
9999,02-07-00:00:00:00:01:c0:00,1083,1024,73.4972,02-07-ac:10:00:02:09:00:00,4236
9999,02-07-00:00:00:00:01:c0:00,1070,1024,73.5063,02-07-ac:10:00:02:09:00:00,4237
9999,02-07-00:00:00:00:01:c0:00,540,1024,73.5149,02-07-ac:10:00:02:09:00:00,4238
9999,02-07-00:00:00:00:01:c0:00,545,1024,73.5274,02-07-ac:10:00:02:09:00:00,4239
9999,02-07-00:00:00:00:01:c0:00,1084,1024,73.5372,02-07-ac:10:00:02:09:00:00,4240
9999,02-07-00:00:00:00:01:c0:00,1071,1024,73.5463,02-07-ac:10:00:02:09:00:00,4241
9999,02-07-00:00:00:00:01:c0:00,543,1024,73.5492,02-07-ac:10:00:02:09:00:00,4242
9999,02-07-00:00:00:00:01:c0:00,1085,1024,73.5772,02-07-ac:10:00:02:09:00:00,4243
9999,02-07-00:00:00:00:01:c0:00,1072,1024,73.5863,02-07-ac:10:00:02:09:00:00,4244
9999,02-07-00:00:00:00:01:c0:00,541,1024,73.5949,02-07-ac:10:00:02:09:00:00,4245
9999,02-07-00:00:00:00:01:c0:00,546,1024,73.6074,02-07-ac:10:00:02:09:00:00,4246
9999,02-07-00:00:00:00:01:c0:00,1086,1024,73.6172,02-07-ac:10:00:02:09:00:00,4247
9999,02-07-00:00:00:00:01:c0:00,1073,1024,73.6263,02-07-ac:10:00:02:09:00:00,4248
9999,02-07-00:00:00:00:01:c0:00,544,1024,73.6292,02-07-ac:10:00:02:09:00:00,4249
9999,02-07-00:00:00:00:01:c0:00,1087,1024,73.6572,02-07-ac:10:00:02:09:00:00,4250
9999,02-07-00:00:00:00:01:c0:00,1074,1024,73.6663,02-07-ac:10:00:02:09:00:00,4251
9999,02-07-00:00:00:00:01:c0:00,542,1024,73.6749,02-07-ac:10:00:02:09:00:00,4252
9999,02-07-00:00:00:00:01:c0:00,547,1024,73.6874,02-07-ac:10:00:02:09:00:00,4253
9999,02-07-00:00:00:00:01:c0:00,1088,1024,73.6972,02-07-ac:10:00:02:09:00:00,4254
9999,02-07-00:00:00:00:01:c0:00,1075,1024,73.7063,02-07-ac:10:00:02:09:00:00,4255
9999,02-07-00:00:00:00:01:c0:00,545,1024,73.7092,02-07-ac:10:00:02:09:00:00,4256
9999,02-07-00:00:00:00:01:c0:00,1089,1024,73.7372,02-07-ac:10:00:02:09:00:00,4257
9999,02-07-00:00:00:00:01:c0:00,1076,1024,73.7463,02-07-ac:10:00:02:09:00:00,4258
9999,02-07-00:00:00:00:01:c0:00,543,1024,73.7549,02-07-ac:10:00:02:09:00:00,4259
9999,02-07-00:00:00:00:01:c0:00,548,1024,73.7674,02-07-ac:10:00:02:09:00:00,4260
9999,02-07-00:00:00:00:01:c0:00,1090,1024,73.7772,02-07-ac:10:00:02:09:00:00,4261
9999,02-07-00:00:00:00:01:c0:00,1077,1024,73.7863,02-07-ac:10:00:02:09:00:00,4262
9999,02-07-00:00:00:00:01:c0:00,546,1024,73.7892,02-07-ac:10:00:02:09:00:00,4263
9999,02-07-00:00:00:00:01:c0:00,1091,1024,73.8172,02-07-ac:10:00:02:09:00:00,4264
9999,02-07-00:00:00:00:01:c0:00,1078,1024,73.8263,02-07-ac:10:00:02:09:00:00,4265
9999,02-07-00:00:00:00:01:c0:00,544,1024,73.8349,02-07-ac:10:00:02:09:00:00,4266
9999,02-07-00:00:00:00:01:c0:00,549,1024,73.8474,02-07-ac:10:00:02:09:00:00,4267
9999,02-07-00:00:00:00:01:c0:00,1092,1024,73.8572,02-07-ac:10:00:02:09:00:00,4268
9999,02-07-00:00:00:00:01:c0:00,1079,1024,73.8663,02-07-ac:10:00:02:09:00:00,4269
9999,02-07-00:00:00:00:01:c0:00,547,1024,73.8692,02-07-ac:10:00:02:09:00:00,4270
9999,02-07-00:00:00:00:01:c0:00,1093,1024,73.8972,02-07-ac:10:00:02:09:00:00,4271
9999,02-07-00:00:00:00:01:c0:00,1080,1024,73.9063,02-07-ac:10:00:02:09:00:00,4272
9999,02-07-00:00:00:00:01:c0:00,545,1024,73.9149,02-07-ac:10:00:02:09:00:00,4273
9999,02-07-00:00:00:00:01:c0:00,550,1024,73.9274,02-07-ac:10:00:02:09:00:00,4274
9999,02-07-00:00:00:00:01:c0:00,1094,1024,73.9372,02-07-ac:10:00:02:09:00:00,4275
9999,02-07-00:00:00:00:01:c0:00,1081,1024,73.9463,02-07-ac:10:00:02:09:00:00,4276
9999,02-07-00:00:00:00:01:c0:00,548,1024,73.9492,02-07-ac:10:00:02:09:00:00,4277
9999,02-07-00:00:00:00:01:c0:00,1095,1024,73.9772,02-07-ac:10:00:02:09:00:00,4278
9999,02-07-00:00:00:00:01:c0:00,1082,1024,73.9863,02-07-ac:10:00:02:09:00:00,4279
9999,02-07-00:00:00:00:01:c0:00,546,1024,73.9949,02-07-ac:10:00:02:09:00:00,4280
9999,02-07-00:00:00:00:01:c0:00,15,1024,74.0031,02-07-ac:10:00:02:09:00:00,4281
9999,02-07-00:00:00:00:01:c0:00,551,1024,74.0074,02-07-ac:10:00:02:09:00:00,4282
9999,02-07-00:00:00:00:01:c0:00,1096,1024,74.0172,02-07-ac:10:00:02:09:00:00,4283
9999,02-07-00:00:00:00:01:c0:00,1083,1024,74.0263,02-07-ac:10:00:02:09:00:00,4284
9999,02-07-00:00:00:00:01:c0:00,549,1024,74.0292,02-07-ac:10:00:02:09:00:00,4285
9999,02-07-00:00:00:00:01:c0:00,1097,1024,74.0572,02-07-ac:10:00:02:09:00:00,4286
9999,02-07-00:00:00:00:01:c0:00,1084,1024,74.0663,02-07-ac:10:00:02:09:00:00,4287
9999,02-07-00:00:00:00:01:c0:00,547,1024,74.0749,02-07-ac:10:00:02:09:00:00,4288
9999,02-07-00:00:00:00:01:c0:00,552,1024,74.0874,02-07-ac:10:00:02:09:00:00,4289
9999,02-07-00:00:00:00:01:c0:00,1098,1024,74.0972,02-07-ac:10:00:02:09:00:00,4290
9999,02-07-00:00:00:00:01:c0:00,58,1024,74.1029,02-07-ac:10:00:02:09:00:00,4291
9999,02-07-00:00:00:00:01:c0:00,1085,1024,74.1063,02-07-ac:10:00:02:09:00:00,4292
9999,02-07-00:00:00:00:01:c0:00,550,1024,74.1092,02-07-ac:10:00:02:09:00:00,4293
9999,02-07-00:00:00:00:01:c0:00,58,1024,74.1141,02-07-ac:10:00:02:09:00:00,4294
9999,02-07-00:00:00:00:01:c0:00,1099,1024,74.1372,02-07-ac:10:00:02:09:00:00,4295
