UE_id ,UE_ip_current ,Recv time[s] ,Sequence num,Parket size[byte],Sent time[s],Delay[ms]
14,172.16.3.4,75.3615,15,1024,74.1437,1218
14,172.16.3.4,78.1448,16,1024,78.1437,1
14,172.16.3.4,80.1748,17,1024,80.1737,1
14,172.16.3.4,80.2148,18,1024,80.2137,1
14,172.16.3.4,80.2547,19,1024,80.2537,1
14,172.16.3.4,80.2948,20,1024,80.2937,1
14,172.16.3.4,80.3348,21,1024,80.3337,1
14,172.16.3.4,80.3748,22,1024,80.3737,1
14,172.16.3.4,80.4147,23,1024,80.4137,1
14,172.16.3.4,80.4548,24,1024,80.4537,1
14,172.16.3.4,80.4948,25,1024,80.4937,1
14,172.16.3.4,80.5348,26,1024,80.5337,1
14,172.16.3.4,80.5748,27,1024,80.5737,1
14,172.16.3.4,80.6148,28,1024,80.6137,1
14,172.16.3.4,80.6548,29,1024,80.6537,1
14,172.16.3.4,80.6947,30,1024,80.6937,1
14,172.16.3.4,80.7348,31,1024,80.7337,1
14,172.16.3.4,80.7748,32,1024,80.7737,1
14,172.16.3.4,80.8148,33,1024,80.8137,1
14,172.16.3.4,80.8548,34,1024,80.8537,1
14,172.16.3.4,80.8948,35,1024,80.8937,1
14,172.16.3.4,80.9348,36,1024,80.9337,1
14,172.16.3.4,80.9748,37,1024,80.9737,1
14,172.16.3.4,81.0148,38,1024,81.0137,1
14,172.16.3.4,81.0548,39,1024,81.0537,1
14,172.16.3.4,81.0948,40,1024,81.0937,1
14,172.16.3.4,81.1347,41,1024,81.1337,1
14,172.16.3.4,81.1748,42,1024,81.1737,1
14,172.16.3.4,81.2149,43,1024,81.2137,1
14,172.16.3.4,81.2548,44,1024,81.2537,1
14,172.16.3.4,81.2948,45,1024,81.2937,1
14,172.16.3.4,81.3349,46,1024,81.3337,1
14,172.16.3.4,81.3747,47,1024,81.3737,1
14,172.16.3.4,81.4148,48,1024,81.4137,1
14,172.16.3.4,81.4549,49,1024,81.4537,1
14,172.16.3.4,81.4948,50,1024,81.4937,1
14,172.16.3.4,81.5348,51,1024,81.5337,1
