UE_id ,UE_ip_current ,Recv time[s] ,Sequence num,Parket size[byte],Sent time[s],Delay[ms]
15,172.16.3.5,89.0862,234,1024,89.0851,1
15,172.16.3.5,89.1262,235,1024,89.1251,1
15,172.16.3.5,89.1661,236,1024,89.1651,1
15,172.16.3.5,89.2062,237,1024,89.2051,1
15,172.16.3.5,89.2461,238,1024,89.2451,1
15,172.16.3.5,89.2883,239,1024,89.2851,3
15,172.16.3.5,89.3261,240,1024,89.3251,1
15,172.16.3.5,89.3661,241,1024,89.3651,1
15,172.16.3.5,89.4062,242,1024,89.4051,1
15,172.16.3.5,89.4462,243,1024,89.4451,1
15,172.16.3.5,89.4861,244,1024,89.4851,1
15,172.16.3.5,89.5261,245,1024,89.5251,1
15,172.16.3.5,89.5662,246,1024,89.5651,1
15,172.16.3.5,89.6061,247,1024,89.6051,1
15,172.16.3.5,89.6467,248,1024,89.6451,1
15,172.16.3.5,89.6862,249,1024,89.6851,1
15,172.16.3.5,89.7262,250,1024,89.7251,1
15,172.16.3.5,89.7662,251,1024,89.7651,1
15,172.16.3.5,89.8062,252,1024,89.8051,1
15,172.16.3.5,89.8462,253,1024,89.8451,1
15,172.16.3.5,89.8864,254,1024,89.8851,1
15,172.16.3.5,89.9261,255,1024,89.9251,1
15,172.16.3.5,89.9662,256,1024,89.9651,1
15,172.16.3.5,90.0061,257,1024,90.0051,1
15,172.16.3.5,90.0462,258,1024,90.0451,1
15,172.16.3.5,90.0862,259,1024,90.0851,1
15,172.16.3.5,90.1262,260,1024,90.1251,1
15,172.16.3.5,90.1661,261,1024,90.1651,1
15,172.16.3.5,90.2061,262,1024,90.2051,1
15,172.16.3.5,90.2461,263,1024,90.2451,1
15,172.16.3.5,90.2862,264,1024,90.2851,1
15,172.16.3.5,90.3262,265,1024,90.3251,1
15,172.16.3.5,90.3661,266,1024,90.3651,1
15,172.16.3.5,90.4062,267,1024,90.4051,1
15,172.16.3.5,90.4462,268,1024,90.4451,1
15,172.16.3.5,90.4862,269,1024,90.4851,1
15,172.16.3.5,90.5261,270,1024,90.5251,1
15,172.16.3.5,90.5661,271,1024,90.5651,1
15,172.16.3.5,90.6061,272,1024,90.6051,1
15,172.16.3.5,90.6462,273,1024,90.6451,1
15,172.16.3.5,90.6861,274,1024,90.6851,1
15,172.16.3.5,90.7261,275,1024,90.7251,1
15,172.16.3.5,90.7662,276,1024,90.7651,1
15,172.16.3.5,90.8061,277,1024,90.8051,1
15,172.16.3.5,90.8461,278,1024,90.8451,1
15,172.16.3.5,90.8861,279,1024,90.8851,1
15,172.16.3.5,90.9261,280,1024,90.9251,1
15,172.16.3.5,90.9661,281,1024,90.9651,1
15,172.16.3.5,91.0062,282,1024,91.0051,1
15,172.16.3.5,91.0462,283,1024,91.0451,1
15,172.16.3.5,91.0861,284,1024,91.0851,1
15,172.16.3.5,91.1261,285,1024,91.1251,1
15,172.16.3.5,91.1662,286,1024,91.1651,1
15,172.16.3.5,91.2061,287,1024,91.2051,1
15,172.16.3.5,91.2461,288,1024,91.2451,1
15,172.16.3.5,91.2862,289,1024,91.2851,1
15,172.16.3.5,91.3262,290,1024,91.3251,1
15,172.16.3.5,91.3662,291,1024,91.3651,1
15,172.16.3.5,91.4062,292,1024,91.4051,1
15,172.16.3.5,91.4462,293,1024,91.4451,1
15,172.16.3.5,91.4862,294,1024,91.4851,1
15,172.16.3.5,91.5262,295,1024,91.5251,1
15,172.16.3.5,91.5663,296,1024,91.5651,1
15,172.16.3.5,91.6062,297,1024,91.6051,1
15,172.16.3.5,91.6462,298,1024,91.6451,1
15,172.16.3.5,91.6861,299,1024,91.6851,1
15,172.16.3.5,91.7261,300,1024,91.7251,1
15,172.16.3.5,91.7662,301,1024,91.7651,1
15,172.16.3.5,91.8061,302,1024,91.8051,1
15,172.16.3.5,91.8461,303,1024,91.8451,1
15,172.16.3.5,91.8861,304,1024,91.8851,1
15,172.16.3.5,91.9262,305,1024,91.9251,1
15,172.16.3.5,91.9661,306,1024,91.9651,1
15,172.16.3.5,92.0062,307,1024,92.0051,1
15,172.16.3.5,92.0462,308,1024,92.0451,1
15,172.16.3.5,92.0861,309,1024,92.0851,1
15,172.16.3.5,92.1261,310,1024,92.1251,1
15,172.16.3.5,92.1662,311,1024,92.1651,1
15,172.16.3.5,92.2061,312,1024,92.2051,1
15,172.16.3.5,92.2461,313,1024,92.2451,1
15,172.16.3.5,92.2861,314,1024,92.2851,1
15,172.16.3.5,92.3261,315,1024,92.3251,1
15,172.16.3.5,92.3661,316,1024,92.3651,1
15,172.16.3.5,92.4061,317,1024,92.4051,1
15,172.16.3.5,92.4465,318,1024,92.4451,1
15,172.16.3.5,92.4861,319,1024,92.4851,1
15,172.16.3.5,92.5262,320,1024,92.5251,1
15,172.16.3.5,92.5662,321,1024,92.5651,1
15,172.16.3.5,92.6062,322,1024,92.6051,1
15,172.16.3.5,92.6463,323,1024,92.6451,1
15,172.16.3.5,92.6862,324,1024,92.6851,1
15,172.16.3.5,92.7261,325,1024,92.7251,1
15,172.16.3.5,92.7662,326,1024,92.7651,1
15,172.16.3.5,92.8062,327,1024,92.8051,1
15,172.16.3.5,92.8462,328,1024,92.8451,1
15,172.16.3.5,92.8862,329,1024,92.8851,1
15,172.16.3.5,92.9262,330,1024,92.9251,1
15,172.16.3.5,92.9662,331,1024,92.9651,1
15,172.16.3.5,93.0061,332,1024,93.0051,1
15,172.16.3.5,93.0461,333,1024,93.0451,1
15,172.16.3.5,93.0861,334,1024,93.0851,1
15,172.16.3.5,93.1261,335,1024,93.1251,1
15,172.16.3.5,93.1661,336,1024,93.1651,1
15,172.16.3.5,93.2061,337,1024,93.2051,1
15,172.16.3.5,93.2461,338,1024,93.2451,1
15,172.16.3.5,93.2861,339,1024,93.2851,1
15,172.16.3.5,93.3261,340,1024,93.3251,1
15,172.16.3.5,93.3662,341,1024,93.3651,1
15,172.16.3.5,93.4061,342,1024,93.4051,1
15,172.16.3.5,93.4462,343,1024,93.4451,1
15,172.16.3.5,93.4861,344,1024,93.4851,1
15,172.16.3.5,93.5261,345,1024,93.5251,1
15,172.16.3.5,93.5661,346,1024,93.5651,1
15,172.16.3.5,93.6062,347,1024,93.6051,1
15,172.16.3.5,93.6462,348,1024,93.6451,1
15,172.16.3.5,93.6861,349,1024,93.6851,1
15,172.16.3.5,93.7261,350,1024,93.7251,1
15,172.16.3.5,93.7662,351,1024,93.7651,1
15,172.16.3.5,93.8061,352,1024,93.8051,1
15,172.16.3.5,93.8461,353,1024,93.8451,1
15,172.16.3.5,93.8861,354,1024,93.8851,1
15,172.16.3.5,93.9262,355,1024,93.9251,1
15,172.16.3.5,93.9662,356,1024,93.9651,1
15,172.16.3.5,94.0061,357,1024,94.0051,1
15,172.16.3.5,94.0462,358,1024,94.0451,1
15,172.16.3.5,94.0862,359,1024,94.0851,1
15,172.16.3.5,94.1262,360,1024,94.1251,1
15,172.16.3.5,94.1662,361,1024,94.1651,1
15,172.16.3.5,94.2062,362,1024,94.2051,1
15,172.16.3.5,94.2461,363,1024,94.2451,1
15,172.16.3.5,94.2865,364,1024,94.2851,1
15,172.16.3.5,94.3261,365,1024,94.3251,1
15,172.16.3.5,94.3661,366,1024,94.3651,1
15,172.16.3.5,94.4062,367,1024,94.4051,1
15,172.16.3.5,94.4461,368,1024,94.4451,1
15,172.16.3.5,94.4861,369,1024,94.4851,1
15,172.16.3.5,94.5261,370,1024,94.5251,1
15,172.16.3.5,94.5662,371,1024,94.5651,1
15,172.16.3.5,94.6061,372,1024,94.6051,1
15,172.16.3.5,94.6461,373,1024,94.6451,1
15,172.16.3.5,94.6861,374,1024,94.6851,1
15,172.16.3.5,94.7261,375,1024,94.7251,1
15,172.16.3.5,94.7662,376,1024,94.7651,1
15,172.16.3.5,94.8062,377,1024,94.8051,1
15,172.16.3.5,94.8462,378,1024,94.8451,1
15,172.16.3.5,94.8862,379,1024,94.8851,1
15,172.16.3.5,94.9261,380,1024,94.9251,1
15,172.16.3.5,94.9661,381,1024,94.9651,1
15,172.16.3.5,95.0062,382,1024,95.0051,1
15,172.16.3.5,95.0461,383,1024,95.0451,1
15,172.16.3.5,95.0861,384,1024,95.0851,1
15,172.16.3.5,95.1262,385,1024,95.1251,1
15,172.16.3.5,95.1662,386,1024,95.1651,1
15,172.16.3.5,95.2061,387,1024,95.2051,1
15,172.16.3.5,95.2462,388,1024,95.2451,1
15,172.16.3.5,95.2861,389,1024,95.2851,1
15,172.16.3.5,95.3262,390,1024,95.3251,1
15,172.16.3.5,95.3661,391,1024,95.3651,1
15,172.16.3.5,95.4061,392,1024,95.4051,1
15,172.16.3.5,95.4462,393,1024,95.4451,1
15,172.16.3.5,95.4861,394,1024,95.4851,1
15,172.16.3.5,95.5261,395,1024,95.5251,1
15,172.16.3.5,95.5662,396,1024,95.5651,1
15,172.16.3.5,95.6062,397,1024,95.6051,1
15,172.16.3.5,95.6462,398,1024,95.6451,1
15,172.16.3.5,95.6861,399,1024,95.6851,1
15,172.16.3.5,95.7262,400,1024,95.7251,1
15,172.16.3.5,95.7662,401,1024,95.7651,1
15,172.16.3.5,95.8062,402,1024,95.8051,1
15,172.16.3.5,95.8461,403,1024,95.8451,1
15,172.16.3.5,95.8861,404,1024,95.8851,1
15,172.16.3.5,95.9261,405,1024,95.9251,1
15,172.16.3.5,95.9662,406,1024,95.9651,1
15,172.16.3.5,96.0062,407,1024,96.0051,1
15,172.16.3.5,96.0461,408,1024,96.0451,1
15,172.16.3.5,96.0861,409,1024,96.0851,1
15,172.16.3.5,96.1261,410,1024,96.1251,1
15,172.16.3.5,96.1662,411,1024,96.1651,1
15,172.16.3.5,96.2061,412,1024,96.2051,1
15,172.16.3.5,96.2462,413,1024,96.2451,1
15,172.16.3.5,96.2861,414,1024,96.2851,1
15,172.16.3.5,96.3261,415,1024,96.3251,1
15,172.16.3.5,96.3662,416,1024,96.3651,1
15,172.16.3.5,96.4061,417,1024,96.4051,1
15,172.16.3.5,96.4461,418,1024,96.4451,1
15,172.16.3.5,96.4862,419,1024,96.4851,1
15,172.16.3.5,96.5262,420,1024,96.5251,1
15,172.16.3.5,96.5661,421,1024,96.5651,1
15,172.16.3.5,96.6062,422,1024,96.6051,1
15,172.16.3.5,96.6461,423,1024,96.6451,1
15,172.16.3.5,96.6862,424,1024,96.6851,1
15,172.16.3.5,96.7262,425,1024,96.7251,1
15,172.16.3.5,96.7661,426,1024,96.7651,1
15,172.16.3.5,96.8062,427,1024,96.8051,1
15,172.16.3.5,96.8462,428,1024,96.8451,1
15,172.16.3.5,96.8861,429,1024,96.8851,1
15,172.16.3.5,96.9261,430,1024,96.9251,1
15,172.16.3.5,96.9662,431,1024,96.9651,1
15,172.16.3.5,97.0061,432,1024,97.0051,1
15,172.16.3.5,97.0462,433,1024,97.0451,1
15,172.16.3.5,97.0862,434,1024,97.0851,1
15,172.16.3.5,97.1262,435,1024,97.1251,1
15,172.16.3.5,97.1661,436,1024,97.1651,1
15,172.16.3.5,97.2062,437,1024,97.2051,1
15,172.16.3.5,97.2462,438,1024,97.2451,1
15,172.16.3.5,97.2862,439,1024,97.2851,1
15,172.16.3.5,97.3262,440,1024,97.3251,1
15,172.16.3.5,97.3661,441,1024,97.3651,1
15,172.16.3.5,97.4062,442,1024,97.4051,1
15,172.16.3.5,97.4462,443,1024,97.4451,1
15,172.16.3.5,97.4861,444,1024,97.4851,1
15,172.16.3.5,97.5261,445,1024,97.5251,1
15,172.16.3.5,97.5662,446,1024,97.5651,1
15,172.16.3.5,97.6061,447,1024,97.6051,1
15,172.16.3.5,97.6461,448,1024,97.6451,1
15,172.16.3.5,97.6861,449,1024,97.6851,1
15,172.16.3.5,97.7262,450,1024,97.7251,1
15,172.16.3.5,97.7662,451,1024,97.7651,1
15,172.16.3.5,97.8061,452,1024,97.8051,1
15,172.16.3.5,97.8462,453,1024,97.8451,1
15,172.16.3.5,97.8861,454,1024,97.8851,1
15,172.16.3.5,97.9262,455,1024,97.9251,1
15,172.16.3.5,97.9661,456,1024,97.9651,1
15,172.16.3.5,98.0061,457,1024,98.0051,1
15,172.16.3.5,98.0462,458,1024,98.0451,1
15,172.16.3.5,98.0862,459,1024,98.0851,1
15,172.16.3.5,98.1262,460,1024,98.1251,1
15,172.16.3.5,98.1662,461,1024,98.1651,1
15,172.16.3.5,98.2061,462,1024,98.2051,1
15,172.16.3.5,98.2462,463,1024,98.2451,1
15,172.16.3.5,98.2862,464,1024,98.2851,1
15,172.16.3.5,98.3261,465,1024,98.3251,1
15,172.16.3.5,98.3661,466,1024,98.3651,1
15,172.16.3.5,98.4061,467,1024,98.4051,1
15,172.16.3.5,98.4461,468,1024,98.4451,1
15,172.16.3.5,98.4862,469,1024,98.4851,1
15,172.16.3.5,98.5262,470,1024,98.5251,1
15,172.16.3.5,98.5661,471,1024,98.5651,1
15,172.16.3.5,98.6061,472,1024,98.6051,1
15,172.16.3.5,98.6464,473,1024,98.6451,1
15,172.16.3.5,98.6861,474,1024,98.6851,1
15,172.16.3.5,98.7262,475,1024,98.7251,1
15,172.16.3.5,98.7662,476,1024,98.7651,1
15,172.16.3.5,98.8062,477,1024,98.8051,1
15,172.16.3.5,98.8462,478,1024,98.8451,1
15,172.16.3.5,98.8861,479,1024,98.8851,1
15,172.16.3.5,98.9262,480,1024,98.9251,1
15,172.16.3.5,98.9661,481,1024,98.9651,1
15,172.16.3.5,99.0061,482,1024,99.0051,1
15,172.16.3.5,99.0462,483,1024,99.0451,1
15,172.16.3.5,99.0861,484,1024,99.0851,1
15,172.16.3.5,99.1261,485,1024,99.1251,1
15,172.16.3.5,99.1661,486,1024,99.1651,1
15,172.16.3.5,99.2062,487,1024,99.2051,1
15,172.16.3.5,99.2462,488,1024,99.2451,1
15,172.16.3.5,99.2862,489,1024,99.2851,1
15,172.16.3.5,99.3261,490,1024,99.3251,1
15,172.16.3.5,99.3662,491,1024,99.3651,1
15,172.16.3.5,99.4062,492,1024,99.4051,1
15,172.16.3.5,99.4461,493,1024,99.4451,1
15,172.16.3.5,99.4861,494,1024,99.4851,1
15,172.16.3.5,99.5262,495,1024,99.5251,1
15,172.16.3.5,99.5661,496,1024,99.5651,1
15,172.16.3.5,99.6061,497,1024,99.6051,1
15,172.16.3.5,99.6462,498,1024,99.6451,1
15,172.16.3.5,99.6862,499,1024,99.6851,1
15,172.16.3.5,99.7262,500,1024,99.7251,1
15,172.16.3.5,99.7661,501,1024,99.7651,1
15,172.16.3.5,99.8061,502,1024,99.8051,1
15,172.16.3.5,99.8461,503,1024,99.8451,1
15,172.16.3.5,99.8862,504,1024,99.8851,1
15,172.16.3.5,99.9262,505,1024,99.9251,1
15,172.16.3.5,99.9661,506,1024,99.9651,1
