UE_id ,UE_ip_current ,Recv time[s] ,Sequence num,Parket size[byte],Sent time[s],Delay[ms]
11,172.16.2.7,14.9152,0,1024,14.9028,13
11,172.16.2.7,18.9115,1,1024,18.9028,9
11,172.16.2.7,22.9107,2,1024,22.9028,8
11,172.16.2.7,26.9067,3,1024,26.9028,4
11,172.16.2.7,30.9058,4,1024,30.9028,3
11,172.16.2.7,31.7036,5,1024,31.7028,1
11,172.16.2.7,32.5037,6,1024,32.5029,1
11,172.16.2.7,33.3038,7,1024,33.3029,1
11,172.16.2.7,34.1038,8,1024,34.1029,1
11,172.16.2.7,34.9037,9,1024,34.9029,1
11,172.16.2.7,35.7038,10,1024,35.7029,1
11,172.16.2.7,36.5037,11,1024,36.5029,1
11,172.16.2.7,37.3038,12,1024,37.3029,1
11,172.16.2.7,38.1037,13,1024,38.1029,1
11,172.16.2.7,38.9037,14,1024,38.9029,1
11,172.16.2.7,39.7037,15,1024,39.7029,1
11,172.16.2.7,40.5042,16,1024,40.5029,2
11,172.16.2.7,41.3037,17,1024,41.3029,1
11,172.16.2.7,42.1038,18,1024,42.1029,1
11,172.16.2.7,42.9037,19,1024,42.9029,1
11,172.16.2.7,43.704,20,1024,43.7029,2
11,172.16.2.7,44.5037,21,1024,44.5029,1
11,172.16.2.7,45.3037,22,1024,45.3029,1
11,172.16.2.7,46.1037,23,1024,46.1029,1
11,172.16.2.7,46.9037,24,1024,46.9029,1
11,172.16.2.7,47.7037,25,1024,47.7029,1
11,172.16.2.7,48.5037,26,1024,48.5029,1
11,172.16.2.7,49.3038,27,1024,49.3029,1
11,172.16.2.7,50.1037,28,1024,50.1029,1
11,172.16.2.7,62.7581,43,1024,62.1029,656
11,172.16.2.7,62.9037,44,1024,62.9029,1
11,172.16.2.7,63.7038,45,1024,63.7029,1
11,172.16.2.7,64.5037,46,1024,64.5029,1
11,172.16.2.7,65.3037,47,1024,65.3029,1
11,172.16.2.7,66.1038,48,1024,66.1029,1
11,172.16.2.7,66.9037,49,1024,66.9029,1
11,172.16.2.7,67.7038,50,1024,67.7029,1
11,172.16.2.7,68.5037,51,1024,68.5029,1
11,172.16.2.7,69.3041,52,1024,69.3029,2
11,172.16.2.7,70.1038,53,1024,70.1029,1
11,172.16.2.7,70.9037,54,1024,70.9029,1
11,172.16.2.7,71.7037,55,1024,71.7029,1
11,172.16.2.7,72.5038,56,1024,72.5029,1
