UE_id ,UE_ip_current ,Recv time[s] ,Sequence num,Parket size[byte],Sent time[s],Delay[ms]
13,172.16.3.3,62.2663,12,1024,62.2585,8
13,172.16.3.3,66.2664,13,1024,66.2585,8
13,172.16.3.3,70.2692,14,1024,70.2585,11
13,172.16.3.3,74.2779,15,1024,74.2585,19
13,172.16.3.3,78.2634,16,1024,78.2585,5
13,172.16.3.3,80.2896,17,1024,80.2885,1
13,172.16.3.3,80.3296,18,1024,80.3285,1
13,172.16.3.3,80.3696,19,1024,80.3685,1
13,172.16.3.3,80.4096,20,1024,80.4085,1
13,172.16.3.3,80.4496,21,1024,80.4485,1
13,172.16.3.3,80.4896,22,1024,80.4885,1
13,172.16.3.3,80.5296,23,1024,80.5285,1
13,172.16.3.3,80.5696,24,1024,80.5685,1
13,172.16.3.3,80.6097,25,1024,80.6085,1
13,172.16.3.3,80.6496,26,1024,80.6485,1
13,172.16.3.3,80.6896,27,1024,80.6885,1
13,172.16.3.3,80.7296,28,1024,80.7285,1
13,172.16.3.3,80.7696,29,1024,80.7685,1
13,172.16.3.3,80.8097,30,1024,80.8085,1
13,172.16.3.3,80.8497,31,1024,80.8485,1
13,172.16.3.3,80.8896,32,1024,80.8885,1
13,172.16.3.3,80.9296,33,1024,80.9285,1
13,172.16.3.3,80.9696,34,1024,80.9685,1
13,172.16.3.3,81.0096,35,1024,81.0085,1
13,172.16.3.3,81.0497,36,1024,81.0485,1
13,172.16.3.3,81.0896,37,1024,81.0885,1
13,172.16.3.3,81.1296,38,1024,81.1285,1
13,172.16.3.3,81.1697,39,1024,81.1685,1
13,172.16.3.3,81.2096,40,1024,81.2085,1
13,172.16.3.3,81.2497,41,1024,81.2485,1
13,172.16.3.3,81.2895,42,1024,81.2885,1
13,172.16.3.3,81.3296,43,1024,81.3285,1
13,172.16.3.3,81.3696,44,1024,81.3685,1
13,172.16.3.3,81.4097,45,1024,81.4085,1
13,172.16.3.3,81.4496,46,1024,81.4485,1
13,172.16.3.3,81.4897,47,1024,81.4885,1
13,172.16.3.3,81.5296,48,1024,81.5285,1
13,172.16.3.3,81.5697,49,1024,81.5685,1
13,172.16.3.3,81.6096,50,1024,81.6085,1
13,172.16.3.3,81.6497,51,1024,81.6485,1
13,172.16.3.3,81.6896,52,1024,81.6885,1
13,172.16.3.3,81.7296,53,1024,81.7285,1
13,172.16.3.3,81.7697,54,1024,81.7685,1
13,172.16.3.3,81.8095,55,1024,81.8085,1
13,172.16.3.3,81.8496,56,1024,81.8485,1
13,172.16.3.3,81.8897,57,1024,81.8885,1
13,172.16.3.3,81.9296,58,1024,81.9285,1
13,172.16.3.3,81.9697,59,1024,81.9685,1
13,172.16.3.3,82.0096,60,1024,82.0085,1
13,172.16.3.3,82.0495,61,1024,82.0485,1
13,172.16.3.3,82.0897,62,1024,82.0885,1
13,172.16.3.3,82.1296,63,1024,82.1285,1
13,172.16.3.3,82.1696,64,1024,82.1685,1
13,172.16.3.3,82.2096,65,1024,82.2085,1
13,172.16.3.3,82.2496,66,1024,82.2485,1
13,172.16.3.3,82.2897,67,1024,82.2885,1
13,172.16.3.3,82.3297,68,1024,82.3285,1
13,172.16.3.3,82.3696,69,1024,82.3685,1
13,172.16.3.3,82.4096,70,1024,82.4085,1
13,172.16.3.3,82.4497,71,1024,82.4485,1
13,172.16.3.3,82.4896,72,1024,82.4885,1
13,172.16.3.3,82.5296,73,1024,82.5285,1
13,172.16.3.3,82.5697,74,1024,82.5685,1
13,172.16.3.3,82.6097,75,1024,82.6085,1
13,172.16.3.3,82.6496,76,1024,82.6485,1
13,172.16.3.3,82.6896,77,1024,82.6885,1
13,172.16.3.3,82.7297,78,1024,82.7285,1
13,172.16.3.3,82.7696,79,1024,82.7685,1
13,172.16.3.3,82.8097,80,1024,82.8085,1
13,172.16.3.3,82.8496,81,1024,82.8485,1
