UE_id ,UE_ip_current ,Recv time[s] ,Sequence num,Parket size[byte],Sent time[s],Delay[ms]
9,172.16.2.5,14.9991,0,1024,14.9874,12
9,172.16.2.5,18.9944,1,1024,18.9874,7
9,172.16.2.5,22.9956,2,1024,22.9874,8
9,172.16.2.5,27.0025,3,1024,26.9874,15
9,172.16.2.5,87.3157,187,1024,87.3074,8
9,172.16.2.5,87.3482,188,1024,87.3474,1
9,172.16.2.5,87.3882,189,1024,87.3874,1
9,172.16.2.5,87.4284,190,1024,87.4274,1
9,172.16.2.5,87.4683,191,1024,87.4674,1
9,172.16.2.5,87.5082,192,1024,87.5074,1
9,172.16.2.5,87.5482,193,1024,87.5474,1
9,172.16.2.5,87.5883,194,1024,87.5874,1
9,172.16.2.5,87.6283,195,1024,87.6274,1
9,172.16.2.5,87.6682,196,1024,87.6674,1
9,172.16.2.5,87.7083,197,1024,87.7074,1
9,172.16.2.5,87.749,198,1024,87.7474,1
9,172.16.2.5,87.7882,199,1024,87.7874,1
9,172.16.2.5,87.8287,200,1024,87.8274,1
9,172.16.2.5,87.8682,201,1024,87.8674,1
9,172.16.2.5,87.9083,202,1024,87.9074,1
9,172.16.2.5,87.9482,203,1024,87.9474,1
9,172.16.2.5,87.9882,204,1024,87.9874,1
9,172.16.2.5,88.0282,205,1024,88.0274,1
9,172.16.2.5,88.0682,206,1024,88.0674,1
9,172.16.2.5,88.1083,207,1024,88.1074,1
9,172.16.2.5,88.1482,208,1024,88.1474,1
9,172.16.2.5,88.1882,209,1024,88.1874,1
9,172.16.2.5,88.2282,210,1024,88.2274,1
9,172.16.2.5,88.2682,211,1024,88.2674,1
9,172.16.2.5,88.3082,212,1024,88.3074,1
9,172.16.2.5,88.349,213,1024,88.3474,1
9,172.16.2.5,88.3882,214,1024,88.3874,1
9,172.16.2.5,88.4283,215,1024,88.4274,1
9,172.16.2.5,88.4682,216,1024,88.4674,1
9,172.16.2.5,88.5082,217,1024,88.5074,1
9,172.16.2.5,88.5483,218,1024,88.5474,1
9,172.16.2.5,88.5883,219,1024,88.5874,1
9,172.16.2.5,88.6283,220,1024,88.6274,1
9,172.16.2.5,88.6682,221,1024,88.6674,1
9,172.16.2.5,88.7082,222,1024,88.7074,1
9,172.16.2.5,88.7483,223,1024,88.7474,1
9,172.16.2.5,88.7882,224,1024,88.7874,1
9,172.16.2.5,88.8282,225,1024,88.8274,1
9,172.16.2.5,88.8682,226,1024,88.8674,1
9,172.16.2.5,88.9082,227,1024,88.9074,1
9,172.16.2.5,88.9483,228,1024,88.9474,1
9,172.16.2.5,88.9883,229,1024,88.9874,1
9,172.16.2.5,89.0282,230,1024,89.0274,1
9,172.16.2.5,89.0683,231,1024,89.0674,1
9,172.16.2.5,89.1085,232,1024,89.1074,1
9,172.16.2.5,89.1483,233,1024,89.1474,1
9,172.16.2.5,89.1887,234,1024,89.1874,1
9,172.16.2.5,89.2282,235,1024,89.2274,1
9,172.16.2.5,89.2683,236,1024,89.2674,1
9,172.16.2.5,89.3082,237,1024,89.3074,1
9,172.16.2.5,89.3482,238,1024,89.3474,1
9,172.16.2.5,89.3883,239,1024,89.3874,1
9,172.16.2.5,89.4283,240,1024,89.4274,1
9,172.16.2.5,89.4682,241,1024,89.4674,1
9,172.16.2.5,89.5082,242,1024,89.5074,1
9,172.16.2.5,89.5482,243,1024,89.5474,1
9,172.16.2.5,89.5883,244,1024,89.5874,1
9,172.16.2.5,89.6282,245,1024,89.6274,1
9,172.16.2.5,89.6683,246,1024,89.6674,1
9,172.16.2.5,89.7082,247,1024,89.7074,1
9,172.16.2.5,89.7482,248,1024,89.7474,1
9,172.16.2.5,89.7882,249,1024,89.7874,1
9,172.16.2.5,89.8282,250,1024,89.8274,1
9,172.16.2.5,89.8686,251,1024,89.8674,1
9,172.16.2.5,89.9082,252,1024,89.9074,1
9,172.16.2.5,89.9482,253,1024,89.9474,1
9,172.16.2.5,89.9883,254,1024,89.9874,1
9,172.16.2.5,90.0282,255,1024,90.0274,1
9,172.16.2.5,90.0682,256,1024,90.0674,1
9,172.16.2.5,90.1082,257,1024,90.1074,1
9,172.16.2.5,90.1482,258,1024,90.1474,1
9,172.16.2.5,90.1882,259,1024,90.1874,1
9,172.16.2.5,90.2282,260,1024,90.2274,1
9,172.16.2.5,90.2683,261,1024,90.2674,1
9,172.16.2.5,90.3087,262,1024,90.3074,1
9,172.16.2.5,90.3482,263,1024,90.3474,1
9,172.16.2.5,90.3882,264,1024,90.3874,1
9,172.16.2.5,90.4282,265,1024,90.4274,1
9,172.16.2.5,90.4682,266,1024,90.4674,1
9,172.16.2.5,90.5083,267,1024,90.5074,1
9,172.16.2.5,90.5482,268,1024,90.5474,1
9,172.16.2.5,90.5883,269,1024,90.5874,1
9,172.16.2.5,90.6282,270,1024,90.6274,1
9,172.16.2.5,90.6682,271,1024,90.6674,1
9,172.16.2.5,90.7082,272,1024,90.7074,1
9,172.16.2.5,90.7482,273,1024,90.7474,1
9,172.16.2.5,90.7882,274,1024,90.7874,1
9,172.16.2.5,90.8283,275,1024,90.8274,1
9,172.16.2.5,90.8682,276,1024,90.8674,1
9,172.16.2.5,90.9082,277,1024,90.9074,1
9,172.16.2.5,90.9483,278,1024,90.9474,1
9,172.16.2.5,90.9883,279,1024,90.9874,1
9,172.16.2.5,91.0282,280,1024,91.0274,1
9,172.16.2.5,91.0683,281,1024,91.0674,1
9,172.16.2.5,91.1082,282,1024,91.1074,1
9,172.16.2.5,91.1483,283,1024,91.1474,1
9,172.16.2.5,91.1882,284,1024,91.1874,1
9,172.16.2.5,91.2282,285,1024,91.2274,1
9,172.16.2.5,91.2682,286,1024,91.2674,1
9,172.16.2.5,91.3083,287,1024,91.3074,1
9,172.16.2.5,91.3482,288,1024,91.3474,1
9,172.16.2.5,91.3882,289,1024,91.3874,1
9,172.16.2.5,91.4282,290,1024,91.4274,1
9,172.16.2.5,91.4687,291,1024,91.4674,1
9,172.16.2.5,91.5082,292,1024,91.5074,1
