UE_id ,UE_ip_current ,Recv time[s] ,Sequence num,Parket size[byte],Sent time[s],Delay[ms]
19,172.16.3.9,18.6412,1,1024,18.6349,7
19,172.16.3.9,22.6489,2,1024,22.6349,14
19,172.16.3.9,26.637,3,1024,26.6349,3
19,172.16.3.9,30.6458,4,1024,30.6349,11
19,172.16.3.9,30.716,5,1024,30.7149,2
19,172.16.3.9,30.796,6,1024,30.7949,1
19,172.16.3.9,30.876,7,1024,30.8749,2
19,172.16.3.9,30.956,8,1024,30.9549,1
19,172.16.3.9,31.0359,9,1024,31.0349,1
19,172.16.3.9,31.116,10,1024,31.1149,2
19,172.16.3.9,31.196,11,1024,31.1949,1
19,172.16.3.9,31.276,12,1024,31.2749,1
19,172.16.3.9,31.356,13,1024,31.3549,1
19,172.16.3.9,31.436,14,1024,31.4349,1
19,172.16.3.9,31.516,15,1024,31.5149,2
19,172.16.3.9,31.596,16,1024,31.5949,2
19,172.16.3.9,31.6759,17,1024,31.6749,1
19,172.16.3.9,31.756,18,1024,31.7549,2
19,172.16.3.9,31.836,19,1024,31.8349,1
19,172.16.3.9,31.9159,20,1024,31.9149,1
19,172.16.3.9,31.996,21,1024,31.9949,2
19,172.16.3.9,32.076,22,1024,32.0749,2
19,172.16.3.9,32.156,23,1024,32.1549,2
19,172.16.3.9,32.2359,24,1024,32.2349,1
19,172.16.3.9,32.316,25,1024,32.3149,2
19,172.16.3.9,32.3959,26,1024,32.3949,1
19,172.16.3.9,32.476,27,1024,32.4749,2
19,172.16.3.9,32.556,28,1024,32.5549,2
19,172.16.3.9,32.6359,29,1024,32.6349,1
19,172.16.3.9,32.716,30,1024,32.7149,1
19,172.16.3.9,32.796,31,1024,32.7949,1
19,172.16.3.9,32.876,32,1024,32.8749,1
19,172.16.3.9,32.956,33,1024,32.9549,2
19,172.16.3.9,33.036,34,1024,33.0349,1
19,172.16.3.9,33.116,35,1024,33.1149,1
19,172.16.3.9,33.196,36,1024,33.1949,2
19,172.16.3.9,33.276,37,1024,33.2749,2
19,172.16.3.9,33.3559,38,1024,33.3549,1
19,172.16.3.9,33.436,39,1024,33.4349,1
19,172.16.3.9,33.516,40,1024,33.5149,1
19,172.16.3.9,33.596,41,1024,33.5949,1
19,172.16.3.9,33.676,42,1024,33.6749,1
19,172.16.3.9,33.7559,43,1024,33.7549,1
19,172.16.3.9,33.836,44,1024,33.8349,1
19,172.16.3.9,33.916,45,1024,33.9149,2
19,172.16.3.9,33.996,46,1024,33.9949,1
19,172.16.3.9,34.0762,47,1024,34.0749,2
19,172.16.3.9,34.156,48,1024,34.1549,1
19,172.16.3.9,34.236,49,1024,34.2349,2
19,172.16.3.9,34.316,50,1024,34.3149,2
19,172.16.3.9,34.396,51,1024,34.3949,1
19,172.16.3.9,34.476,52,1024,34.4749,1
19,172.16.3.9,34.556,53,1024,34.5549,2
19,172.16.3.9,34.636,54,1024,34.6349,1
19,172.16.3.9,34.716,55,1024,34.7149,2
19,172.16.3.9,34.796,56,1024,34.7949,1
19,172.16.3.9,34.8765,57,1024,34.8749,2
19,172.16.3.9,34.956,58,1024,34.9549,2
19,172.16.3.9,35.0359,59,1024,35.0349,1
19,172.16.3.9,35.116,60,1024,35.1149,1
19,172.16.3.9,35.1959,61,1024,35.1949,1
19,172.16.3.9,35.276,62,1024,35.2749,1
19,172.16.3.9,35.356,63,1024,35.3549,2
19,172.16.3.9,35.4359,64,1024,35.4349,1
19,172.16.3.9,35.516,65,1024,35.5149,2
19,172.16.3.9,35.596,66,1024,35.5949,1
19,172.16.3.9,35.6761,67,1024,35.6749,2
19,172.16.3.9,35.7559,68,1024,35.7549,1
19,172.16.3.9,35.8361,69,1024,35.8349,2
19,172.16.3.9,35.9159,70,1024,35.9149,1
19,172.16.3.9,35.996,71,1024,35.9949,2
19,172.16.3.9,36.076,72,1024,36.0749,1
19,172.16.3.9,36.156,73,1024,36.1549,2
19,172.16.3.9,36.2359,74,1024,36.2349,1
19,172.16.3.9,36.316,75,1024,36.3149,2
19,172.16.3.9,36.3959,76,1024,36.3949,1
19,172.16.3.9,36.4759,77,1024,36.4749,1
19,172.16.3.9,36.5561,78,1024,36.5549,2
19,172.16.3.9,36.636,79,1024,36.6349,2
19,172.16.3.9,36.7159,80,1024,36.7149,1
19,172.16.3.9,36.796,81,1024,36.7949,2
19,172.16.3.9,36.876,82,1024,36.8749,1
19,172.16.3.9,36.956,83,1024,36.9549,1
19,172.16.3.9,37.036,84,1024,37.0349,1
19,172.16.3.9,37.116,85,1024,37.1149,2
19,172.16.3.9,37.196,86,1024,37.1949,1
19,172.16.3.9,37.2759,87,1024,37.2749,1
19,172.16.3.9,37.356,88,1024,37.3549,2
19,172.16.3.9,37.436,89,1024,37.4349,2
19,172.16.3.9,37.516,90,1024,37.5149,1
19,172.16.3.9,37.596,91,1024,37.5949,1
19,172.16.3.9,37.6759,92,1024,37.6749,1
19,172.16.3.9,37.756,93,1024,37.7549,1
19,172.16.3.9,37.836,94,1024,37.8349,1
19,172.16.3.9,37.916,95,1024,37.9149,1
19,172.16.3.9,37.9959,96,1024,37.9949,1
19,172.16.3.9,38.076,97,1024,38.0749,1
19,172.16.3.9,38.156,98,1024,38.1549,2
19,172.16.3.9,38.236,99,1024,38.2349,2
19,172.16.3.9,38.3161,100,1024,38.3149,2
19,172.16.3.9,38.3961,101,1024,38.3949,2
19,172.16.3.9,38.4759,102,1024,38.4749,1
19,172.16.3.9,38.5559,103,1024,38.5549,1
19,172.16.3.9,38.636,104,1024,38.6349,1
19,172.16.3.9,38.7159,105,1024,38.7149,1
19,172.16.3.9,38.796,106,1024,38.7949,1
19,172.16.3.9,38.8765,107,1024,38.8749,2
19,172.16.3.9,38.956,108,1024,38.9549,1
19,172.16.3.9,39.036,109,1024,39.0349,1
19,172.16.3.9,39.116,110,1024,39.1149,1
19,172.16.3.9,39.1962,111,1024,39.1949,2
19,172.16.3.9,39.276,112,1024,39.2749,1
19,172.16.3.9,39.356,113,1024,39.3549,1
19,172.16.3.9,39.436,114,1024,39.4349,1
19,172.16.3.9,39.516,115,1024,39.5149,2
19,172.16.3.9,39.596,116,1024,39.5949,1
19,172.16.3.9,39.6764,117,1024,39.6749,2
19,172.16.3.9,39.7559,118,1024,39.7549,1
19,172.16.3.9,39.8359,119,1024,39.8349,1
19,172.16.3.9,39.9159,120,1024,39.9149,1
