UE_id ,UE_ip_current ,Recv time[s] ,Sequence num,Parket size[byte],Sent time[s],Delay[ms]
7,172.16.2.3,14.5879,0,1024,14.3372,250
7,172.16.2.3,18.3472,1,1024,18.3372,10
7,172.16.2.3,22.3455,2,1024,22.3372,8
7,172.16.2.3,26.3487,3,1024,26.3372,11
7,172.16.2.3,30.348,4,1024,30.3372,10
7,172.16.2.3,30.378,5,1024,30.3772,1
7,172.16.2.3,30.4181,6,1024,30.4172,1
7,172.16.2.3,30.458,7,1024,30.4572,0
7,172.16.2.3,30.498,8,1024,30.4972,1
7,172.16.2.3,30.5379,9,1024,30.5372,0
7,172.16.2.3,30.5779,10,1024,30.5772,0
7,172.16.2.3,30.618,11,1024,30.6172,1
7,172.16.2.3,30.6579,12,1024,30.6572,0
7,172.16.2.3,30.698,13,1024,30.6972,0
7,172.16.2.3,30.738,14,1024,30.7372,1
7,172.16.2.3,30.778,15,1024,30.7772,0
7,172.16.2.3,30.818,16,1024,30.8172,1
7,172.16.2.3,30.8581,17,1024,30.8572,1
7,172.16.2.3,30.9,18,1024,30.8972,3
7,172.16.2.3,30.938,19,1024,30.9372,0
7,172.16.2.3,30.978,20,1024,30.9772,1
7,172.16.2.3,31.018,21,1024,31.0172,0
7,172.16.2.3,31.0579,22,1024,31.0572,0
7,172.16.2.3,31.098,23,1024,31.0972,1
7,172.16.2.3,31.138,24,1024,31.1372,0
7,172.16.2.3,31.1781,25,1024,31.1772,1
7,172.16.2.3,31.218,26,1024,31.2172,1
7,172.16.2.3,31.258,27,1024,31.2572,1
7,172.16.2.3,31.298,28,1024,31.2972,0
7,172.16.2.3,31.338,29,1024,31.3372,1
7,172.16.2.3,31.3779,30,1024,31.3772,0
7,172.16.2.3,31.418,31,1024,31.4172,0
7,172.16.2.3,31.4579,32,1024,31.4572,0
7,172.16.2.3,31.498,33,1024,31.4972,0
7,172.16.2.3,31.5379,34,1024,31.5372,0
7,172.16.2.3,31.578,35,1024,31.5772,1
7,172.16.2.3,31.618,36,1024,31.6172,1
7,172.16.2.3,31.6581,37,1024,31.6572,1
7,172.16.2.3,31.6979,38,1024,31.6972,0
7,172.16.2.3,31.7379,39,1024,31.7372,0
7,172.16.2.3,31.778,40,1024,31.7772,0
7,172.16.2.3,31.818,41,1024,31.8172,0
7,172.16.2.3,31.858,42,1024,31.8572,1
7,172.16.2.3,31.898,43,1024,31.8972,1
7,172.16.2.3,31.938,44,1024,31.9372,0
7,172.16.2.3,31.9781,45,1024,31.9772,1
7,172.16.2.3,32.0182,46,1024,32.0172,1
7,172.16.2.3,32.058,47,1024,32.0572,1
7,172.16.2.3,32.098,48,1024,32.0972,1
7,172.16.2.3,32.138,49,1024,32.1372,0
7,172.16.2.3,32.178,50,1024,32.1772,1
7,172.16.2.3,32.2179,51,1024,32.2172,0
7,172.16.2.3,32.258,52,1024,32.2572,1
